Date,KEETON RYAN S._personally_owned_Class A Common Stock,GILL DANIEL J._personally_owned_Class A Common Stock,HUSTON BENJAMIN E._personally_owned_Class A Common Stock,JENKINS MARK W._personally_owned_Class A Common Stock,GARCIA ERNEST C. III_personally_owned_Class A Common Stock,GARCIA ERNEST C. III_Ernest C. Garcia III Multi-Generational Trust III_Class A Common Stock,GARCIA ERNEST C. III_Ernest Irrevocable 2004 Trust III_Class A Common Stock,GARCIA ERNEST C. III_personally_owned_Class B Common Stock,BREAUX PAUL W._personally_owned_Class A Common Stock,Spruce House Partnership LLC_personally_owned_Common Stock, par value $.0001 per share,GARCIA ERNEST C. II_Verde Investments, Inc._Class A Common Stock,GARCIA ERNEST C. II_personally_owned_Class A Common Stock,GARCIA ERNEST C. II_personally_owned_Class B Common Stock,GARCIA ERNEST C. II_Ernest Irrevocable 2004 Trust III_Class A Common Stock,GARCIA ERNEST C. II_Ernest C. Garcia III Multi-Generational Trust III_Class A Common Stock,CVAN Holdings LLC_personally_owned_Class A Common Stock,CVAN Holdings LLC_personally_owned_Class A common stock,CVAN Holdings LLC_personally_owned_Class B Common Stock,Palmer Stephen R_personally_owned_Class A Common Stock,QUAYLE J DANFORTH_personally_owned_Class A Common Stock,QUAYLE J DANFORTH_James D. Quayle Separate Property Trust_Class A Common Stock,QUAYLE J DANFORTH_James D. Quayle 2000 Irrevocable Trust_Class A Common Stock,SULLIVAN GREGORY B_personally_owned_Class A Common Stock,MAROONE MICHAEL E_personally_owned_Class A Common Stock,MAROONE MICHAEL E_Maroone Family Partnership, LP_Class A Common Stock,MAROONE MICHAEL E_By Family Trust FBO Michael E. Maroone_Class A Common Stock,MAROONE MICHAEL E_Katherine C. Maroone Residuary Trust_Class A Common Stock,MAROONE MICHAEL E_Katherine C. Maroone Marital Trust_Class A Common Stock,MAROONE MICHAEL E_Maroone Management Inc._Class A Common Stock,MAROONE MICHAEL E_By Estate_Class A Common Stock,MAROONE MICHAEL E_By Michael Maroone Family Partnership, LP_Class A Common Stock,PLATT IRA J._personally_owned_Class A Common Stock,PLATT IRA J._By Trust_Class A Common Stock,PARIKH NEHA_personally_owned_Class A Common Stock,Taira Thomas_personally_owned_Class A Common Stock,KEETON RYAN S._personally_owned_Stock Options (Right to Buy),KEETON RYAN S._personally_owned_Class B Units,GILL DANIEL J._personally_owned_Stock Options (Right to Buy),GILL DANIEL J._personally_owned_Class B Units,HUSTON BENJAMIN E._personally_owned_Stock Options (Right to Buy),HUSTON BENJAMIN E._personally_owned_Class B Units,JENKINS MARK W._personally_owned_Stock Options (Right to Buy),JENKINS MARK W._personally_owned_Class B Units,GARCIA ERNEST C. III_personally_owned_Stock Options (Right to Buy),GARCIA ERNEST C. III_personally_owned_Class A Units,BREAUX PAUL W._personally_owned_Stock Options (Right to Buy),BREAUX PAUL W._personally_owned_Class B Units,GARCIA ERNEST C. II_personally_owned_Class A Units,CVAN Holdings LLC_personally_owned_Forward Sale Contract (obligation to sell),CVAN Holdings LLC_personally_owned_Class A Common Units,QUAYLE J DANFORTH_personally_owned_Stock Options (Right to Buy),SULLIVAN GREGORY B_personally_owned_Stock Options (Right to Buy),PLATT IRA J._personally_owned_Class B Units,Taira Thomas_personally_owned_Stock Options (Right to Buy)
2020-11-30,31608,30357,33828,33820,592847,0,0,0,29029,4600000,555556,0,50332058,0,0,900000,0,0,8551,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,321248,28422,321248,29250,0,22622,82515,62915073,1666666,0,0,0,111250,0
2020-12-01,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,50277458,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,321248,28422,321248,29250,0,22622,82515,62846823,1666666,0,0,0,111250,0
2020-12-02,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,50264098,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,321248,28422,321248,29250,0,22622,82515,62830123,1666666,0,0,0,111250,0
2020-12-03,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,48217458,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,321248,28422,321248,29250,0,22622,82515,60271823,1666666,0,0,0,111250,0
2020-12-04,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,48183991,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,321248,28422,321248,29250,0,22622,82515,60229989,1666666,0,0,0,111250,0
2020-12-07,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,48160173,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,308748,28422,308748,29250,0,22622,82515,60200217,1666666,0,0,0,111250,0
2020-12-08,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,48087458,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,308748,28422,308748,29250,0,22622,82515,60109323,1666666,0,0,0,111250,0
2020-12-09,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,48068252,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,308748,28422,308748,29250,0,22622,82515,60085315,1666666,0,0,0,111250,0
2020-12-10,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47987458,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,308748,28422,308748,29250,0,22622,82515,59984323,1666666,0,0,0,111250,0
2020-12-11,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47937458,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,308748,28422,308748,29250,0,22622,82515,59921823,1666666,0,0,0,111250,0
2020-12-14,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47906408,0,0,900000,0,0,8492,4560,0,0,4560,34560,0,0,0,0,0,0,0,24559,0,9201,0,14776,116249,24942,71874,28422,308748,28422,308748,29250,0,22622,82515,59883010,1666666,0,0,0,111250,0
2020-12-15,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47854407,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,296248,28422,296247,29250,0,22622,82515,59818009,1666666,0,0,0,111250,0
2020-12-16,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47790332,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,296248,28422,296247,29250,0,22622,82515,59737915,1666666,0,0,0,111250,0
2020-12-17,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47767833,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,296248,28422,296247,29250,0,22622,82515,59709791,1666666,0,0,0,111250,0
2020-12-18,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47690332,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,296248,28422,296247,29250,0,22622,82515,59612915,1666666,0,0,0,111250,0
2020-12-21,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47666002,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59582503,1666666,0,0,0,111250,0
2020-12-22,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47590332,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59487915,1666666,0,0,0,111250,0
2020-12-23,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47561705,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59452131,1666666,0,0,0,111250,0
2020-12-24,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47490332,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,24559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59362915,1666666,0,0,0,111250,0
2020-12-28,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47453977,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,19559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59317471,1666666,0,0,0,111250,0
2020-12-29,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47409482,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,19559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59261852,1666666,0,0,0,111250,0
2020-12-30,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47369482,0,0,900000,0,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,19559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59211852,1666666,0,0,0,111250,0
2020-12-31,31448,30169,33828,33820,592604,0,0,0,28849,4600000,555556,0,47329482,0,0,900000,850000,0,8492,4560,0,0,4560,24560,0,0,0,0,0,0,0,19559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59161852,1666666,0,0,0,111250,0
2021-01-01,31325,30024,33662,33654,592417,0,0,0,28710,4600000,555556,0,47329482,0,0,900000,850000,0,8422,4560,0,0,4560,24560,0,0,0,0,0,0,0,19559,0,9201,0,14776,103749,24942,71874,28422,271248,28422,271247,29250,0,22622,82515,59161852,1666666,0,0,0,111250,0
